variant,effective_update,raw_action_loss,raw_direction_loss,raw_alignment_loss,weighted_direction_loss,weighted_alignment_loss,learning_rate,lambda_a,lambda_b,gradient_norm_before_clip,gradient_clip_scale,direction_supervised_samples_in_update
sb,1706,0.318359375,,0.06156676076352596,,0.005251644693128765,2.253421007480938e-05,0.3,0.0853,9.664134979248047,0.10347537592834911,
sb,1707,0.316162109375,,0.059968323446810246,,0.005118296406185255,2.251523437735159e-05,0.3,0.08535000000000001,7.938783645629883,0.1259638811986616,
sb,1708,0.388671875,,0.0658135050907731,,0.005620473334752024,2.2496242308989167e-05,0.3,0.0854,8.9215726852417,0.11208786110706988,
sb,1709,0.30029296875,,0.059692682698369026,,0.005100739736575634,2.2477233869722113e-05,0.3,0.08545000000000001,8.751886367797852,0.11426108132293082,
sb,1710,0.3623046875,,0.07026898581534624,,0.006007998287212104,2.2458212697529234e-05,0.3,0.0855,8.592103958129883,0.11638592885666799,
sb,1711,0.3896484375,,0.05643378384411335,,0.004827910207863898,2.2439176973421127e-05,0.3,0.08555000000000001,10.169602394104004,0.09833226130647611,
sb,1712,0.340576171875,,0.07819260656833649,,0.006693287122249604,2.2420128516387194e-05,0.3,0.08560000000000001,8.550799369812012,0.11694813043215922,
sb,1713,0.26123046875,,0.06985939852893353,,0.005983457484003156,2.240106368844863e-05,0.3,0.08565,7.909617900848389,0.12642835754338266,
sb,1714,0.2958984375,,0.060254909098148346,,0.005163845709711313,2.2381982489605434e-05,0.3,0.0857,8.467820167541504,0.11809414704307945,
sb,1715,0.32373046875,,0.05835199914872646,,0.0050036839270032945,2.2362888557836413e-05,0.3,0.08575,7.939516067504883,0.1259522610065409,
sb,1716,0.2265625,,0.06622563488781452,,0.005682159473374486,2.234377825516276e-05,0.3,0.0858,6.717992305755615,0.14885399602843452,
sb,1717,0.27685546875,,0.07495983131229877,,0.00643530151816085,2.2324655219563283e-05,0.3,0.08585000000000001,6.18055534362793,0.16179775835693902,
sb,1718,0.27880859375,,0.05099076870828867,,0.004380107032041997,2.230551945103798e-05,0.3,0.0859,6.841859817504883,0.1461590892934553,
sb,1719,0.429443359375,,0.07626672461628914,,0.006555124980770053,2.2286367311608046e-05,0.3,0.08595000000000001,12.369612693786621,0.08084327494767156,
sb,1720,0.31298828125,,0.06932475417852402,,0.005961928859353066,2.2267202439252287e-05,0.3,0.08600000000000001,9.43411922454834,0.10599823642231691,
sb,1721,0.30859375,,0.0648196553811431,,0.005577731345547364,2.224801755801309e-05,0.3,0.08605000000000002,7.673645496368408,0.13031615813803948,
sb,1722,0.27783203125,,0.06624823436141014,,0.005703972978517414,2.2228825400816277e-05,0.3,0.08610000000000001,7.875019550323486,0.12698381173655912,
sb,1723,0.28369140625,,0.07419521734118462,,0.006391917973943055,2.2209616872714832e-05,0.3,0.08615,4.94622802734375,0.20217426177519465,
sb,1724,0.38037109375,,0.08636785112321377,,0.007444908766821027,2.219039379269816e-05,0.3,0.0862,8.100420951843262,0.12345037448608749,
sb,1725,0.3203125,,0.07560428697615862,,0.006520869751693682,2.217115616076626e-05,0.3,0.08625000000000001,7.6846771240234375,0.1301290846526072,
sb,1726,0.28466796875,,0.05994582548737526,,0.005173324739560485,2.2151905795908533e-05,0.3,0.0863,6.648309230804443,0.15041418280704735,
sb,1727,0.31982421875,,0.06869806814938784,,0.0059320781846996405,2.213264087913558e-05,0.3,0.08635000000000001,6.57808256149292,0.15201998312606255,
sb,1728,0.3193359375,,0.075923390686512,,0.006559780955314637,2.2113361410447396e-05,0.3,0.0864,7.370800971984863,0.13567046563878563,
sb,1729,0.273193359375,,0.06660162657499313,,0.005757710617408158,2.209406920883339e-05,0.3,0.08645000000000001,8.38072395324707,0.1193214339928897,
sb,1730,0.36181640625,,0.06940474733710289,,0.006003510644659401,2.2074762455304153e-05,0.3,0.08650000000000001,8.352630615234375,0.11972276113540788,
sb,1731,0.35986328125,,0.07105958089232445,,0.0061502067262306824,2.2055442968849093e-05,0.3,0.08655000000000002,9.151079177856445,0.10927672906817103,
sb,1732,0.32373046875,,0.06778147630393505,,0.005869875847920776,2.20361071114894e-05,0.3,0.08660000000000001,8.726811408996582,0.1145893904581331,
sb,1733,0.317138671875,,0.06241447385400534,,0.005408214159449563,2.2016760340193287e-05,0.3,0.08665,6.2086310386657715,0.16106610197517857,
sb,1734,0.3271484375,,0.06477202102541924,,0.005615734222903848,2.1997399016981944e-05,0.3,0.0867,8.068551063537598,0.12393798987268939,
sb,1735,0.271728515625,,0.0872063497081399,,0.007565150837181137,2.197802677983418e-05,0.3,0.08675000000000001,6.715518951416016,0.14890881959154367,
sb,1736,0.234130859375,,0.05967613309621811,,0.005179888352751732,2.1958638171781786e-05,0.3,0.0868,4.027688980102539,0.24828133575858716,
sb,1737,0.29052734375,,0.07179089356213808,,0.006235039105871693,2.1939236830803566e-05,0.3,0.08685000000000001,8.225130081176758,0.12157862430510417,
sb,1738,0.26171875,,0.06230535265058279,,0.005414335145335645,2.1919820937910117e-05,0.3,0.0869,6.453560829162598,0.1549532152050325,
sb,1739,0.273681640625,,0.08320155926048756,,0.007234375577699394,2.1900392312090844e-05,0.3,0.08695000000000001,5.977306842803955,0.16729942535974945,
sb,1740,0.25048828125,,0.06770301517099142,,0.005890162319876254,2.1880949134356342e-05,0.3,0.08700000000000001,7.6022491455078125,0.13154001938898602,
sb,1741,0.27978515625,,0.07321935798972845,,0.006373745113005863,2.1861496861674823e-05,0.3,0.08705000000000002,6.249020576477051,0.16002507717197503,
sb,1742,0.275146484375,,0.06574953533709049,,0.005726784527860583,2.184202821808867e-05,0.3,0.08710000000000001,6.657573223114014,0.15020488194229126,
sb,1743,0.34765625,,0.05878117308020592,,0.005122779233939946,2.1822545022587292e-05,0.3,0.08715,9.589544296264648,0.10428024201207595,
sb,1744,0.304931640625,,0.06460103392601013,,0.005633210158348083,2.1803052732138894e-05,0.3,0.0872,10.696379661560059,0.09348957606597809,
sb,1745,0.365234375,,0.06209261994808912,,0.005417581090470776,2.1783544070785865e-05,0.3,0.08725000000000001,10.674423217773438,0.09368187672519401,
sb,1746,0.333984375,,0.07707157451659441,,0.006728348455298692,2.176402267650701e-05,0.3,0.0873,11.188472747802734,0.08937770351153482,
sb,1747,0.31201171875,,0.08532043732702732,,0.007452740200515838,2.1744488549302332e-05,0.3,0.08735000000000001,10.864459037780762,0.09204323901655262,
sb,1748,0.260986328125,,0.06792618334293365,,0.005936748424172402,2.172494168917183e-05,0.3,0.0874,7.73905611038208,0.12921472408740936,
sb,1749,0.35107421875,,0.06465915404260159,,0.00565444302102551,2.17053820961155e-05,0.3,0.08745000000000001,8.41514778137207,0.11883332604254661,
sb,1750,0.347900390625,,0.0678235124796629,,0.005934557341970504,2.1685809770133346e-05,0.3,0.08750000000000001,11.832324981689453,0.08451424395015367,
sb,1751,0.30908203125,,0.06867456808686256,,0.006012458436004817,2.1666224711225368e-05,0.3,0.08755,7.872646331787109,0.12702209115660829,
sb,1752,0.268310546875,,0.06108429003506899,,0.005350983807072044,2.1646626919391565e-05,0.3,0.08760000000000001,8.23283863067627,0.12146478813199538,
sb,1753,0.285400390625,,0.06319188885390759,,0.005538769058045,2.162701821362134e-05,0.3,0.08765,6.870077610015869,0.14555876319972025,
sb,1754,0.33984375,,0.07807259075343609,,0.006846966209076345,2.1607394955935888e-05,0.3,0.0877,8.7952880859375,0.11369724223119734,
sb,1755,0.30517578125,,0.07217510417103767,,0.006333365391008556,2.1587757146335207e-05,0.3,0.08775,7.674488544464111,0.1303018428141816,
sb,1756,0.31396484375,,0.06686520017683506,,0.005870764575526119,2.1568108422798105e-05,0.3,0.0878,8.24631118774414,0.12126634288143567,
sb,1757,0.37548828125,,0.06608115322887897,,0.005805229311157018,2.1548446966335177e-05,0.3,0.08785,11.606218338012695,0.08616070893003962,
sb,1758,0.28466796875,,0.06217426899820566,,0.005465118244942278,2.1528772776946425e-05,0.3,0.0879,7.7899169921875,0.12837107263182637,
sb,1759,0.317626953125,,0.06796272937208414,,0.0059773220482748,2.1509089492610656e-05,0.3,0.08795,8.202680587768555,0.1219113665709661,
sb,1760,0.307861328125,,0.06352668721228838,,0.005590348474681378,2.1489391656359658e-05,0.3,0.08800000000000001,8.497724533081055,0.11767856160870702,
sb,1761,0.26806640625,,0.06320876255631447,,0.005565531543083489,2.1469681087182835e-05,0.3,0.08805,7.73264217376709,0.12932190285391582,
sb,1762,0.3369140625,,0.06837623473256826,,0.006023946279939265,2.1449955966090783e-05,0.3,0.08810000000000001,9.677474021911621,0.10333274961377442,
sb,1763,0.31982421875,,0.0596367372199893,,0.005256978385942057,2.1430223569041118e-05,0.3,0.08815,8.062399864196777,0.12403254822931382,
sb,1764,0.27978515625,,0.05926124658435583,,0.005226841948740184,2.1410476620076224e-05,0.3,0.0882,9.520736694335938,0.10503388887909468,
sb,1765,0.298828125,,0.06720321625471115,,0.005930683834478259,2.1390716938185506e-05,0.3,0.08825,10.8726806640625,0.09197363841516128,
sb,1766,0.26171875,,0.06266808323562145,,0.005533591749705374,2.1370944523368962e-05,0.3,0.0883,7.935598850250244,0.1260144343068029,
sb,1767,0.341796875,,0.06305306125432253,,0.005570737961819395,2.13511630136054e-05,0.3,0.08835,8.28235912322998,0.12073854624285077,
sb,1768,0.31787109375,,0.06867473665624857,,0.006070846720412374,2.133136695192661e-05,0.3,0.0884,10.361385345458984,0.09651219085662743,
sb,1769,0.343017578125,,0.06383201107382774,,0.005645941379480064,2.13115599763114e-05,0.3,0.08845,7.959044933319092,0.1256432157850601,
sb,1770,0.31298828125,,0.05806603003293276,,0.00513884365791455,2.129174208675977e-05,0.3,0.08850000000000001,7.6677656173706055,0.13041608858447545,
sb,1771,0.32861328125,,0.06823407579213381,,0.006042127411393449,2.127191146428231e-05,0.3,0.08855,7.673027038574219,0.13032666182104544,
sb,1772,0.25,,0.06545309815555811,,0.00579914449658245,2.125206810887903e-05,0.3,0.08860000000000001,7.50948429107666,0.1331649366639299,
sb,1773,0.2841796875,,0.07171988394111395,,0.006357967711379752,2.1232212020549923e-05,0.3,0.08865,6.163226127624512,0.16225268703315116,
sb,1774,0.29052734375,,0.07163219340145588,,0.006353775554709136,2.12123468372738e-05,0.3,0.0887,6.103268623352051,0.16384663066833485,
sb,1775,0.27734375,,0.06847536284476519,,0.00607718845247291,2.1192467102082446e-05,0.3,0.08875,6.497347354888916,0.15390896397859227,
sb,1776,0.333984375,,0.06638182979077101,,0.0058947064854204655,2.1172578271944076e-05,0.3,0.0888,8.674571990966797,0.11527946289930417,
sb,1777,0.225830078125,,0.0660768449306488,,0.005870927672088146,2.1152678527869284e-05,0.3,0.08885,5.671370506286621,0.17632422337625736,
sb,1778,0.30078125,,0.06726118735969067,,0.0059795195562765005,2.1132766050868668e-05,0.3,0.0889,8.974664688110352,0.11142477571611131,
sb,1779,0.3251953125,,0.07190588489174843,,0.006396028461121023,2.1112840840942226e-05,0.3,0.08895,8.245041847229004,0.12128501207499393,
sb,1780,0.241943359375,,0.06946900114417076,,0.006182741101831198,2.1092906536068767e-05,0.3,0.08900000000000001,6.292961597442627,0.15890769147651979,
sb,1781,0.2294921875,,0.06140966713428497,,0.0054685308583080775,2.1072959498269483e-05,0.3,0.08905,5.18293571472168,0.1929408456986234,
sb,1782,0.279541015625,,0.06873337645083666,,0.006124143841769547,2.105300154653378e-05,0.3,0.08910000000000001,8.970054626464844,0.11148204126312065,
sb,1783,0.2177734375,,0.06985155306756496,,0.006227265955973417,2.1033034499851055e-05,0.3,0.08915000000000001,5.00095796585083,0.19996168870614903,
sb,1784,0.233642578125,,0.05965391732752323,,0.005321129425615073,2.1013054720242508e-05,0.3,0.0892,7.628612995147705,0.13108542806353726,
sb,1785,0.216064453125,,0.05848044343292713,,0.005219379576388746,2.0993062207708135e-05,0.3,0.08925,4.88031530380249,0.20490479359414576,
sb,1786,0.25390625,,0.06260570231825113,,0.005590689217019827,2.0973060600226745e-05,0.3,0.0893,6.624748229980469,0.1509491327496001,
sb,1787,0.2431640625,,0.06916368007659912,,0.006179774814844131,2.0953044440830126e-05,0.3,0.08935,8.07520580291748,0.12383585315419593,
sb,1788,0.2734375,,0.0651825089007616,,0.005827316295728088,2.0933022824465297e-05,0.3,0.08940000000000001,10.028634071350098,0.09971447685550817,
sb,1789,0.28564453125,,0.0637650266289711,,0.005703781631961465,2.091298665618524e-05,0.3,0.08945,9.775337219238281,0.1022982611824334,
sb,1790,0.29296875,,0.06437531113624573,,0.005761590346693993,2.0892941392958164e-05,0.3,0.08950000000000001,9.604220390319824,0.10412089262423721,
sb,1791,0.2314453125,,0.06755363382399082,,0.006049427908938378,2.0872883396805264e-05,0.3,0.08955,5.587937831878662,0.1789568943117251,
sb,1792,0.3740234375,,0.06738358456641436,,0.006037569177150727,2.0852816305705346e-05,0.3,0.08960000000000001,11.974174499511719,0.08351306388935437,
sb,1793,0.33935546875,,0.06083893682807684,,0.005454210686637089,2.0832738300669007e-05,0.3,0.08965000000000001,8.749764442443848,0.11428879103866431,
sb,1794,0.220703125,,0.06406554952263832,,0.005746679792180657,2.0812647562706843e-05,0.3,0.0897,6.728625297546387,0.14861876769459179,
sb,1795,0.252685546875,,0.06940121296793222,,0.006228758863871917,2.0792549548787065e-05,0.3,0.08975,6.6486334800720215,0.1504068472111306,
sb,1796,0.319580078125,,0.07753742672502995,,0.0069628609199076895,2.0772438801941462e-05,0.3,0.0898,8.495582580566406,0.11770823136808697,
sb,1797,0.284423828125,,0.06514014303684235,,0.005852841851860285,2.0752317141159438e-05,0.3,0.08985,5.868043422698975,0.170414553534448,
sb,1798,0.28173828125,,0.07359239086508751,,0.006615955938771368,2.0732184566440992e-05,0.3,0.08990000000000001,7.7958831787109375,0.12827283029725334,
sb,1799,0.302490234375,,0.06967988330870867,,0.006267705503618345,2.071204289677553e-05,0.3,0.08995,8.259852409362793,0.12106753855147215,
sb,1800,0.2939453125,,0.0656854398548603,,0.005911689586937428,2.0691890313173644e-05,0.3,0.09000000000000001,7.383241653442383,0.1354418623876082,
sb,1801,0.317138671875,,0.07007791567593813,,0.006310516306618229,2.0671728634624742e-05,0.3,0.09005,9.45193099975586,0.10579848710552688,
sb,1802,0.286376953125,,0.06809243559837341,,0.006135128447413446,2.065155604213942e-05,0.3,0.09010000000000001,8.168237686157227,0.12242542864475008,
sb,1803,0.2744140625,,0.060907162725925446,,0.00549078071974218,2.063137071672827e-05,0.3,0.09015000000000001,8.609235763549805,0.11615432861460805,
sb,1804,0.188232421875,,0.07017047889530659,,0.006329377196356655,2.0611178115359508e-05,0.3,0.0902,5.246092319488525,0.1906180713376192,
sb,1805,0.227294921875,,0.06462819688022137,,0.0058326947684399786,2.0590974600054324e-05,0.3,0.09025,7.500137805938721,0.13333088349499195,
sb,1806,0.281982421875,,0.06179418973624706,,0.00558001533318311,2.057076017081272e-05,0.3,0.0903,7.651372909545898,0.1306954989414245,
sb,1807,0.28564453125,,0.06272012926638126,,0.005666763679217547,2.05505384656135e-05,0.3,0.09035,9.372185707092285,0.10669869668110209,
sb,1808,0.30029296875,,0.06618274003267288,,0.005982919698953629,2.053030584647786e-05,0.3,0.09040000000000001,8.576276779174805,0.11660071447650018,
sb,1809,0.249755859375,,0.0639986926689744,,0.0057886817519087344,2.0510060494416393e-05,0.3,0.09045,7.3236799240112305,0.1365433785167789,
sb,1810,0.29345703125,,0.07407201826572418,,0.006703517653048039,2.048980604740791e-05,0.3,0.09050000000000001,11.161445617675781,0.0895941291347022,
sb,1811,0.253173828125,,0.05982702970504761,,0.005417337539792061,2.046954250545241e-05,0.3,0.09055,6.098018169403076,0.16398770423766845,
sb,1812,0.290771484375,,0.07038047909736633,,0.006376471406221391,2.0449268049560487e-05,0.3,0.09060000000000001,6.585134506225586,0.15185718667623266,
sb,1813,0.2119140625,,0.07611843850463629,,0.00690013645044528,2.042898631771095e-05,0.3,0.09065000000000001,6.803256511688232,0.14698843094949676,
sb,1814,0.252197265625,,0.06632163096219301,,0.006015371928270907,2.0408693671924993e-05,0.3,0.0907,7.262465476989746,0.13769428621290944,
sb,1815,0.211181640625,,0.06208469159901142,,0.0056341857626102864,2.0388391931192018e-05,0.3,0.09075,5.987640857696533,0.16701068480328052,
sb,1816,0.24755859375,,0.07151411660015583,,0.00649348178729415,2.036807927652262e-05,0.3,0.0908,5.730220317840576,0.17451335978942747,
sb,1817,0.208984375,,0.06315532885491848,,0.005737661626469344,2.034775934589561e-05,0.3,0.09085,7.0830607414245605,0.14118190377100703,
sb,1818,0.233154296875,,0.07012714259326458,,0.006374557261727751,2.032742850133218e-05,0.3,0.09090000000000001,8.454134941101074,0.1182853132776893,
sb,1819,0.28564453125,,0.07723589055240154,,0.007024604245740921,2.0307090380811132e-05,0.3,0.09095,7.479893684387207,0.1336917397752994,
sb,1820,0.252197265625,,0.05779086146503687,,0.0052589683933183555,2.028673952736426e-05,0.3,0.09100000000000001,7.747918128967285,0.12906692912271253,
sb,1821,0.260498046875,,0.07097329385578632,,0.006462118405569345,2.0266379578970373e-05,0.3,0.09105,11.38133430480957,0.087863160260341,
sb,1822,0.2978515625,,0.0613268343731761,,0.005586874611396344,2.0246010535629466e-05,0.3,0.09110000000000001,8.13435173034668,0.12293542658959754,
sb,1823,0.2177734375,,0.0768742486834526,,0.0070070877674967055,2.0225632397341542e-05,0.3,0.09115000000000001,6.794126987457275,0.14718594483825703,
sb,1824,0.356201171875,,0.07346948981285095,,0.006700417470932007,2.0205246983096004e-05,0.3,0.0912,9.428094863891602,0.10606596713720735,
sb,1825,0.267333984375,,0.06022642832249403,,0.00549566158442758,2.0184850654914044e-05,0.3,0.09125,7.90526819229126,0.12649792210403937,
sb,1826,0.260986328125,,0.061556534841656685,,0.0056201116310432555,2.0164445231785066e-05,0.3,0.0913,7.836545467376709,0.12760724788275246,
sb,1827,0.223388671875,,0.05691797751933336,,0.005199457246391103,2.014403071370907e-05,0.3,0.09135,6.97158145904541,0.14343947723690886,
sb,1828,0.20263671875,,0.05701514799147844,,0.00521118452642113,2.0123608919675462e-05,0.3,0.09140000000000001,5.806872367858887,0.1722097433267197,
sb,1829,0.267578125,,0.07124359346926212,,0.006515226622764022,2.0103174392716028e-05,0.3,0.09145,7.05272912979126,0.14178908357275832,
sb,1830,0.2412109375,,0.07048766035586596,,0.006449620922561736,2.0082736227777787e-05,0.3,0.09150000000000001,9.161927223205566,0.10914734156228333,
sb,1831,0.248291015625,,0.05814287252724171,,0.005322979979868979,2.006228532991372e-05,0.3,0.09155,6.096174716949463,0.16403729329142355,
sb,1832,0.26513671875,,0.0674962867051363,,0.006182659862190486,2.004182715609204e-05,0.3,0.09160000000000001,6.651364326477051,0.15034509476789676,
sb,1833,0.198486328125,,0.05750083923339844,,0.005269951915740968,2.002135806833394e-05,0.3,0.09165000000000001,5.87434196472168,0.17023183294494823,
sb,1834,0.222900390625,,0.07879935950040817,,0.00722590126618743,2.0000883523607627e-05,0.3,0.0917,5.487483501434326,0.18223289413783542,
sb,1835,0.231689453125,,0.05459217634052038,,0.005008832179242745,1.9980398064944893e-05,0.3,0.09175,6.551790714263916,0.1526300279743213,
sb,1836,0.2607421875,,0.06589013617485762,,0.0060487145008519295,1.9959905330324546e-05,0.3,0.0918,5.2603349685668945,0.1901019623228359,
sb,1837,0.22705078125,,0.06805395800620317,,0.006250756042869761,1.993940350075718e-05,0.3,0.09185,7.188472270965576,0.1391116168089047,
sb,1838,0.225830078125,,0.060527294874191284,,0.0055624583989381795,1.9918892576242797e-05,0.3,0.09190000000000001,6.378792762756348,0.15676947616775824,
sb,1839,0.276123046875,,0.06297544948756695,,0.0057905925803817815,1.9898372556781396e-05,0.3,0.09195,8.597264289855957,0.11631607058770023,
sb,1840,0.224365234375,,0.06391066126525402,,0.00587978083640337,1.9877847080351785e-05,0.3,0.09200000000000001,6.903530120849609,0.1448534275210682,
sb,1841,0.208740234375,,0.06784856226295233,,0.006245460156304762,1.9857312508975156e-05,0.3,0.09205,5.48142147064209,0.1824344297105949,
sb,1842,0.267578125,,0.06961590517312288,,0.006411624866444619,1.9836767023662105e-05,0.3,0.09210000000000002,9.890607833862305,0.10110602066096658,
sb,1843,0.2413330078125,,0.06813035905361176,,0.006278212586790324,1.981621426239144e-05,0.3,0.09215000000000001,6.3519487380981445,0.15743200098611201,
sb,1844,0.266845703125,,0.06198436114937067,,0.005714958097971976,1.9795654225163162e-05,0.3,0.0922,7.981415748596191,0.12529105505823132,
sb,1845,0.248046875,,0.07146134972572327,,0.006592309512197971,1.977508691197727e-05,0.3,0.09225,8.916847229003906,0.11214726173027742,
sb,1846,0.24658203125,,0.0631702458485961,,0.00583061369182542,1.9754514141823165e-05,0.3,0.09230000000000001,7.261485576629639,0.13771286735298346,
sb,1847,0.2333984375,,0.06452803686261177,,0.005959164204262197,1.9733928638743237e-05,0.3,0.09235,7.696976184844971,0.1299211503303023,
sb,1848,0.21826171875,,0.06574849039316177,,0.006075160512328148,1.9713335859705694e-05,0.3,0.09240000000000001,5.657958507537842,0.17674219396762017,
sb,1849,0.260009765625,,0.055181040428578854,,0.005101487187622115,1.9692735804710537e-05,0.3,0.09245,8.187582969665527,0.12213616688892634,
sb,1850,0.209716796875,,0.07612756732851267,,0.007041799977887423,1.9672128473757766e-05,0.3,0.09250000000000001,6.545446395874023,0.15277796799777602,
sb,1851,0.22119140625,,0.05849779583513737,,0.005413971004541964,1.9651512047857977e-05,0.3,0.09255000000000001,6.96455717086792,0.1435841469121547,
sb,1852,0.282470703125,,0.06694614514708519,,0.00619921304062009,1.963088652701117e-05,0.3,0.09260000000000002,8.338210105895996,0.11992981554793088,
sb,1853,0.214599609375,,0.06963231042027473,,0.006451433560438455,1.9610255549196154e-05,0.3,0.09265000000000001,6.58758020401001,0.15180080834405285,
sb,1854,0.228271484375,,0.06284365616738796,,0.005825606926716864,1.9589619114412926e-05,0.3,0.0927,7.127305030822754,0.1403054865303784,
sb,1855,0.256591796875,,0.059383382089436054,,0.005507808688795194,1.9568971765693277e-05,0.3,0.09275,9.02441120147705,0.11081055347259965,
sb,1856,0.28369140625,,0.06794334203004837,,0.00630514214038849,1.954831532202661e-05,0.3,0.09280000000000001,8.792572021484375,0.11373236381306076,
sb,1857,0.290771484375,,0.06401775684207678,,0.005944048722786829,1.9527653421391733e-05,0.3,0.09285,8.513723373413086,0.11745742211014636,
sb,1858,0.2998046875,,0.07096999138593674,,0.0065931121997535235,1.9506982425809838e-05,0.3,0.09290000000000001,7.359330177307129,0.1358819316306192,
sb,1859,0.23388671875,,0.05705136340111494,,0.005302924228133634,1.9486307792249136e-05,0.3,0.09295,7.42880916595459,0.13461107664238964,
sb,1860,0.28076171875,,0.06614985875785351,,0.006151936864480377,1.9465624063741416e-05,0.3,0.09300000000000001,7.907649517059326,0.12645982827674399,
sb,1861,0.264404296875,,0.05920395255088806,,0.005508927784860135,1.944493305927608e-05,0.3,0.09305000000000001,10.277451515197754,0.09730038604621512,
sb,1862,0.21630859375,,0.057795219123363495,,0.005380734900385142,1.942423295986373e-05,0.3,0.09310000000000002,7.523617744445801,0.1329147803579249,
sb,1863,0.209228515625,,0.06802362482994795,,0.006336400652909652,1.9403527403483167e-05,0.3,0.09315000000000001,5.772944450378418,0.17322182962187516,
sb,1864,0.27197265625,,0.0641704797744751,,0.005980688714981079,1.9382812752155587e-05,0.3,0.0932,9.17255973815918,0.10902082172764216,
sb,1865,0.2236328125,,0.06661440432071686,,0.006211793202906847,1.93620944628492e-05,0.3,0.09325,8.630053520202637,0.11587413654608711,
sb,1866,0.27783203125,,0.0649230144917965,,0.006057317252084613,1.9341367078595795e-05,0.3,0.09330000000000001,8.498379707336426,0.11766948929532138,
sb,1867,0.2744140625,,0.06109005678445101,,0.005702756800828501,1.9320632418384776e-05,0.3,0.09335,7.987232685089111,0.12519980817221468,
sb,1868,0.19482421875,,0.06015875283628702,,0.005618827514909209,1.9299892301205546e-05,0.3,0.09340000000000001,5.206957817077637,0.19205072042647006,
sb,1869,0.2099609375,,0.069114426150918,,0.006458743123803288,1.9279143089079298e-05,0.3,0.09345,5.784326076507568,0.17288098678623856,
sb,1870,0.1839599609375,,0.06115019507706165,,0.0057175432397052655,1.925838841998484e-05,0.3,0.09350000000000001,5.183176517486572,0.19293188195043767,
sb,1871,0.265869140625,,0.0658318679779768,,0.00615857124933973,1.9237626474932767e-05,0.3,0.09355000000000001,8.783637046813965,0.11384805572797704,
sb,1872,0.222412109375,,0.0668493490666151,,0.006257099072635175,1.921685725392308e-05,0.3,0.09360000000000002,6.879696369171143,0.1453552520836728,
sb,1873,0.29248046875,,0.06284130644053221,,0.005885088348155842,1.9196084394934587e-05,0.3,0.09365000000000001,9.79704761505127,0.10207156679158048,
sb,1874,0.23681640625,,0.07965986803174019,,0.007464129634574056,1.9175300622009672e-05,0.3,0.0937,5.8458428382873535,0.17106173184309695,
sb,1875,0.2431640625,,0.05992820952087641,,0.005618269642582163,1.915451321110595e-05,0.3,0.09375,7.609999656677246,0.1314060506063978,
sb,1876,0.215087890625,,0.07753769308328629,,0.007273035611212253,1.9133718524244614e-05,0.3,0.0938,6.845247268676758,0.14608676074798801,
sb,1877,0.2197265625,,0.06227129232138395,,0.005844160784361884,1.9112916561425664e-05,0.3,0.09385,6.588179588317871,0.15178699769708695,
sb,1878,0.279296875,,0.062396733090281487,,0.005859053237177432,1.9092109141638502e-05,0.3,0.0939,7.765910625457764,0.12876789963585947,
sb,1879,0.316162109375,,0.07150096818804741,,0.006717515961267054,1.9071294445893727e-05,0.3,0.09395,12.780546188354492,0.07824391737742713,
sb,1880,0.221435546875,,0.06376624386757612,,0.005994026923552155,1.9050472474191338e-05,0.3,0.094,6.683403491973877,0.14962436447251817,
sb,1881,0.2490234375,,0.06264465488493443,,0.005891729791928083,1.902964686451014e-05,0.3,0.09405000000000001,26.97583770751953,0.03707021115867884,
sb,1882,0.3173828125,,0.0573904775083065,,0.005400443933531642,1.9008812159881927e-05,0.3,0.0941,9.86447525024414,0.10137386679288901,
sb,1883,0.3095703125,,0.06424557417631149,,0.0060487208086997275,1.8987973817274906e-05,0.3,0.09415000000000001,10.730545043945312,0.09319191111957989,
sb,1884,0.249267578125,,0.05888135451823473,,0.005546623595617712,1.896712819871027e-05,0.3,0.0942,9.135030746459961,0.10946870653801834,
sb,1885,0.2060546875,,0.058354598470032215,,0.005499920905800536,1.8946278942166828e-05,0.3,0.09425,6.913318157196045,0.14464834067546914,
sb,1886,0.219482421875,,0.06961458176374435,,0.006564655060321092,1.8925418771686964e-05,0.3,0.0943,6.234457492828369,0.1603988801191317,
sb,1887,0.25537109375,,0.06199281383305788,,0.005849021985149011,1.890455314423889e-05,0.3,0.09435,5.598430633544922,0.17862148617295642,
sb,1888,0.23486328125,,0.062395733781158924,,0.005890157268941402,1.8883683878812008e-05,0.3,0.0944,9.771197319030762,0.10234160332146414,
sb,1889,0.183837890625,,0.06128766480833292,,0.005788619941147045,1.8862807337427512e-05,0.3,0.09445,5.804516315460205,0.17227964323857983,
sb,1890,0.27587890625,,0.0561650674790144,,0.005307598876766861,1.8841928977053612e-05,0.3,0.0945,9.45810604095459,0.10572941302094682,
sb,1891,0.20849609375,,0.06195125263184309,,0.005857490936340764,1.8821039702743292e-05,0.3,0.09455000000000001,6.320163726806641,0.15822374913462334,
sb,1892,0.287353515625,,0.06973416917026043,,0.006596852403506637,1.8800148609443568e-05,0.3,0.0946,7.832803249359131,0.12766821381372226,
sb,1893,0.210205078125,,0.06527132354676723,,0.006177930773701519,1.8779248421196826e-05,0.3,0.09465000000000001,5.623741626739502,0.17781755748614891,
sb,1894,0.24267578125,,0.06435427814722061,,0.006094350140541793,1.8758344594971277e-05,0.3,0.0947,13.094537734985352,0.07636772066632398,
